ensembl_gene_id	hgnc_symbol	chromosome_name	start_position	end_position	gc	gene_short_name	mean_exprs	exprs_rank	n_cells_exprs	total_feature_exprs	pct_total_exprs	pct_dropout	total_feature_counts	log10_total_feature_counts	pct_total_counts	total_feature_tpm	log10_total_feature_tpm	pct_total_tpm	is_feature_control
TUBG1	ENSG00000131462	TUBG1	17	42609676	42615234	0.494153624752653	TUBG1	0.26562781235545	9614	500	315.83146889063	0.00764292399607305	57.9478553406224	820.341942080791	2.91452400077588	0.00622335837884448	50984.28	4.70744480869554	0.00453177018248874	FALSE
TUBG2	ENSG00000037042	TUBG2	17	42659305	42667006	0.488574396260712	TUBG2	0.174603631795662	7868	383	207.603718205042	0.00502388012542463	67.7880571909167	479.866580643171	2.6820245954423	0.0036404108484301	32525.11	4.51223212640654	0.00289101510662044	FALSE
TUBGCP2	ENSG00000130640	TUBGCP2	10	133278630	133312337	0.432241604366916	TUBGCP2	0.201800297185088	8467	372	239.94055335307	0.00580641130947047	68.713204373423	411.268939660315	2.61518061628993	0.00312000870649307	37972.29	4.57947822597696	0.00337519116839181	FALSE
TUBGCP3	ENSG00000282003	TUBGCP3	CHR_HSCHR13_1_CTG1	112468853	112488558	NA	TUBGCP3	0.110983298720986	5901	192	131.959142179252	0.0031933287009227	83.851976450799	224.072505806922	2.35232244610838	0.00169988078744955	15407.02	4.18774683350606	0.00136946278023359	FALSE
TUBGCP4	ENSG00000137822	TUBGCP4	15	43369221	43409771	0.407955414169811	TUBGCP4	0.337960834547365	10412	317	401.835432276817	0.00972416611494913	73.3389402859546	443.295637360303	2.64767204882573	0.00336297277702735	55524.1	4.74448934938006	0.00493529497306862	FALSE
TUBGCP5	ENSG00000275835	TUBGCP5	15	22983192	23039673	0.45860628164725	TUBGCP5	0.0924096793337079	5128	80	109.875108727779	0.00265890890485483	93.2716568544996	212.504536166545	2.32940710657964	0.00161212272328785	13616.51	4.13409770286885	0.00121031215911178	FALSE
TUBGCP6	ENSG00000128159	TUBGCP6	22	50217689	50244992	0.529482859654263	TUBGCP6	0.0916225385883208	5088	103	108.939198381513	0.00263626045988267	91.3372582001682	177.631201072893	2.25195731832803	0.0013475632133805	11529.36	4.0618428670148	0.00102479450276003	FALSE
TUFM	ENSG00000178952	TUFM	16	28842411	28846408	0.510505252626313	TUFM	0.781026199494519	12346	765	928.640151198983	0.0224725107990219	35.6602186711522	2523.76117186876	3.40222030259523	0.0191460041593301	159815.53	5.20362169685853	0.0142053051166484	FALSE
TUFT1	ENSG00000143367	TUFT1	1	151540305	151583583	0.465190970216502	TUFT1	0.459062381703666	11338	479	545.825171845659	0.0132086277476185	59.7140454163162	1333.31823599608	3.12525942152532	0.0101149493766041	105678.94	5.02399255803497	0.00939333985316683	FALSE
TUG1	ENSG00000253352	TUG1	22	30970677	30979395	0.578277325381351	TUG1	0.222393731017112	8895	412	264.426146179346	0.0063989473402446	65.3490328006728	447.695142633029	2.65195136808647	0.00339634873478021	35263.73	4.5473405630719	0.00313443908862366	FALSE
TULP3	ENSG00000078246	TULP3	12	2877223	2941140	0.485137207046528	TULP3	0.301022997958963	10034	503	357.916344573208	0.00866135166370205	57.6955424726661	881.090262176272	2.94551302771614	0.00668421323396501	49394.23	4.6936850119864	0.00439043757607229	FALSE
TULP4	ENSG00000130338	TULP4	6	158232236	158511828	0.453527091164657	TULP4	0.452186261579398	11302	698	537.649465017904	0.0130107807562525	41.2952060555088	800.439475010077	2.90387072985714	0.0060723723340617	58085.32	4.76407386306052	0.00516295064314563	FALSE
TUSC1	ENSG00000198680	TUSC1	9	25676389	25678440	0.524853801169591	TUSC1	0.0432306287554592	2412	62	51.401217590241	0.00124387731446694	94.7855340622372	70.2652960636202	1.85287809370599	0.000533053470227727	4681.8	3.67050560968231	0.000416144773259047	FALSE
TUSC2	ENSG00000114383	TUSC2	3	50320027	50328251	0.549179331306991	TUSC2	0.171334901683457	7786	472	203.71719810163	0.00492982876992188	60.3027754415475	279.982624164521	2.44867946416561	0.00212403160273077	18322.2	4.26300132200549	0.00162858041022831	FALSE
TUSC3	ENSG00000104723	TUSC3	8	15417215	15766649	0.365175211412709	TUSC3	0.105702181493272	5673	248	125.6798937955	0.00304137481767586	79.1421362489487	216.94312167203	2.33834316715035	0.00164579515532968	12912.74	4.11105203824901	0.00114775711466808	FALSE
TUT1	ENSG00000149016	TUT1	11	62575045	62592177	0.455436876203817	TUT1	0.10191946088779	5527	90	121.182238995582	0.00293253438477952	92.430613961312	214.118295222509	2.33267734751577	0.00162436518027706	14725.62	4.16810308059747	0.00130889610747979	FALSE
TVP23A	ENSG00000166676	TVP23A	16	10760919	10818794	0.431612412744488	TVP23A	0.0289460151311675	1458	21	34.4168119909582	0.000832865322629139	98.2338099243061	15.4445338240506	1.2160215664467	0.000117166835012059	2640.62	3.42187034402318	0.000234713189620083	FALSE
TVP23B	ENSG00000171928	TVP23B	17	18780995	18806714	0.44805598755832	TVP23B	0.581937438312271	11865	672	691.923614153291	0.0167441186675831	43.4819175777965	1643.38953089059	3.21600470315397	0.0124672425998743	140515.54	5.14772744742936	0.0124898132198455	FALSE
TVP23C	ENSG00000175106	TVP23C	17	15502264	15563595	0.466412313311159	TVP23C	0.410783489962272	11050	728	488.421569565142	0.0118194964781099	38.7720773759462	419.415745654713	2.62367897311001	0.00318181280396181	58737.44	4.76892240816587	0.00522091474446087	FALSE
TVP23C-CDRT4	ENSG00000259024	TVP23C-CDRT4	17	15436021	15563561	0.440619095036106	TVP23C-CDRT4	0.0309636736517202	1588	36	36.8158079718953	0.000890919524807253	96.9722455845248	64.9486594550727	1.81920597202519	0.000492719880918433	3875.46	3.58843530697729	0.000344472729073115	FALSE
TWF1	ENSG00000151239	TWF1	12	43793723	43806375	0.323954793329645	TWF1	0.299053429525214	10009	541	355.57452770548	0.00860468116029833	54.4995794785534	679.580545723906	2.83287953070526	0.00515550048873894	48256.23	4.68356238946998	0.00428928572166398	FALSE
TWF2	ENSG00000247596	TWF2	3	52228610	52239260	0.483053234438081	TWF2	0.253653169885271	9455	416	301.593618993588	0.00729837693427196	65.0126156433978	764.907095287445	2.8841760928036	0.00580281311524834	55346.05	4.74309447791819	0.00491946888547864	FALSE
TWIST1	ENSG00000122691	TWIST1	7	19020991	19117672	0.365290333257483	TWIST1	0.0903707358193786	5038	78	107.450804889241	0.00260024226835273	93.4398654331371	411.093971745524	2.61499626155977	0.0031186813477629	87408.22	4.94155724480755	0.00776933527550876	FALSE
TWISTNB	ENSG00000105849	TWISTNB	7	19695462	19709087	0.378834580948187	TWISTNB	0.245806026869771	9319	531	292.263365948158	0.00707259064660141	55.340622371741	420.345266621919	2.62463811943555	0.0031888644269532	30713.56	4.48734429823475	0.00272999433170536	FALSE
TWSG1	ENSG00000128791	TWSG1	18	9334767	9402420	0.384530109084459	TWSG1	0.221486537154275	8878	430	263.347492676433	0.00637284460016676	63.8351555929352	392.320626927744	2.59474672272807	0.00297626116079268	33335.95	4.5229258636755	0.0029630871361709	FALSE
TXK	ENSG00000074966	TXK	4	48066393	48134256	0.396027348815278	TXK	0.0202461360723358	856	14	24.0726557900073	0.000582543212786585	98.8225399495374	60.7206633445681	1.79043058500837	0.000460645042768271	4472.13	3.65061152000638	0.000397508121840955	FALSE
TXLNA	ENSG00000084652	TXLNA	1	32179686	32198285	0.554193548387097	TXLNA	0.481438240904579	11461	719	572.430068435544	0.0138524496038576	39.529015979815	1078.61180546967	3.03326762488624	0.00818267050940226	69369.72	4.84117620207347	0.00616597172037328	FALSE
TXLNG	ENSG00000086712	TXLNG	X	16786427	16844519	0.440156301103403	TXLNG	0.10944402922298	5833	255	130.128950746124	0.00314903921301702	78.5534062237174	197.933274179938	2.29870743060622	0.00150158078861037	15301.32	4.18475727962906	0.00136006756844891	FALSE
TXN	ENSG00000136810	TXN	9	110243811	110256640	0.481917381137958	TXN	1.69975885357613	13071	979	2021.01327690202	0.0489072571668457	17.6619007569386	5895.31360473089	3.7705805741017	0.0447236054088096	555974.43	5.74505559940364	0.0494181411231104	FALSE
TXN2	ENSG00000100348	TXN2	22	36467036	36482030	0.466755585195065	TXN2	0.630361994460622	12016	701	749.50041141368	0.0181374411472719	41.0428931875526	1979.0431979078	3.29667466521524	0.0150136113198777	137736.28	5.13905150239945	0.0122427769255724	FALSE
TXNDC11	ENSG00000153066	TXNDC11	16	11679080	11742878	0.499114406181915	TXNDC11	0.123352977692104	6329	211	146.666690475912	0.00354924217020042	82.2539949537426	293.158414106287	2.46858127545903	0.00222398707072013	18841.76	4.27514451655554	0.00167476183156081	FALSE
TXNDC12	ENSG00000117862	TXNDC12	1	52020131	52056171	0.437363003246303	TXNDC12	0.6170355740756	11977	727	733.655297575889	0.0177539993034406	38.8561816652649	1518.29403726531	3.18164183337818	0.0115182309152665	122520.36	5.08821180887578	0.0108903001904859	FALSE
TXNDC15	ENSG00000113621	TXNDC15	5	134873803	134901525	0.480936406593803	TXNDC15	0.331774587642469	10347	589	394.479984706896	0.00954616888455447	50.4625735912531	306.501712546778	2.48784753880264	0.00232521330808698	42534.89	4.6287555241997	0.00378074077377259	FALSE
TXNDC16	ENSG00000087301	TXNDC16	14	52430590	52552522	0.420033953072589	TXNDC16	0.0590146856598446	3405	57	70.1684612495552	0.00169803287220078	95.2060555088309	118.639418017214	2.07787429175039	0.000900033971572728	7044.1	3.84788716197908	0.000626119312511012	FALSE
TXNDC17	ENSG00000129235	TXNDC17	17	6640758	6644541	0.399841437632135	TXNDC17	0.397093012667313	10951	633	472.143592061435	0.0114255796043177	46.7619848612279	702.348542550501	2.84717059186856	0.00532822529598322	67958.81	4.83225215601121	0.00604056208689066	FALSE
TXNDC5	ENSG00000239264	TXNDC5	6	7881517	7910814	0.465867977336337	TXNDC5	0.26577602123905	9619	448	316.00768925323	0.00764718841862298	62.3212783851976	704.486320598017	2.84848859718832	0.00534444311716444	50986.47	4.7074634627951	0.00453196484203281	FALSE
TXNDC9	ENSG00000115514	TXNDC9	2	99318982	99340702	0.416141061645412	TXNDC9	0.344146626657256	10471	554	409.190339095477	0.0099021502595015	53.4062237174096	964.041832055435	2.98454613928895	0.00731350855700599	62986.07	4.79925140653327	0.00559855692653007	FALSE
TXNIP	ENSG00000265972	TXNIP	1	145992435	145996600	0.410225636101776	TXNIP	0.709360889618008	12194	647	843.430097755812	0.0204104808041799	45.5845248107653	2445.33083311957	3.38851518911993	0.0185510082426612	192682.08	5.28484357980719	0.0171266693350168	FALSE
TXNL1	ENSG00000091164	TXNL1	18	56597208	56651600	0.419723126137554	TXNL1	0.714570953403167	12209	704	849.624863596366	0.0205603902627247	40.7905803195963	2603.29172946086	3.41568963173894	0.019749346663932	206498.29	5.31491856277396	0.0183547319557501	FALSE
TXNL4A	ENSG00000141759	TXNL4A	18	79970811	80033949	NA	TXNL4A	0.156838392679642	7397	406	186.480848896094	0.00451271990040229	65.8536585365854	761.26926627025	2.88210840992048	0.00577521546049777	353720.79	5.54866181408469	0.0314406975845959	FALSE
TXNL4B	ENSG00000140830	TXNL4B	16	72044289	72094431	0.461001535608161	TXNL4B	0.202560097249545	8481	129	240.843955629709	0.00582827307949131	89.1505466778806	305.576254234712	2.48653851368142	0.00231819250560788	32721.92	4.51485205060151	0.00290850868875234	FALSE
TXNRD1	ENSG00000198431	TXNRD1	12	104215779	104350305	0.420108974406625	TXNRD1	0.281127183081754	9796	492	334.260220684205	0.00808888826238107	58.6206896551724	684.432409881387	2.83596463569331	0.0051923081757638	45735.9	4.66026672523534	0.00406526458526602	FALSE
TXNRD2	ENSG00000184470	TXNRD2	22	19875517	19941992	0.521902641554847	TXNRD2	0.0863666812580271	4851	160	102.689984015794	0.0024850333810861	86.5433137089992	187.081427641062	2.27434591266241	0.00141925544765274	20258.89	4.30663708305177	0.00180072433370285	FALSE
TYK2	ENSG00000105397	TYK2	19	10350529	10380676	0.52162664189996	TYK2	0.109149200239352	5825	115	129.77839908459	0.00314055608207629	90.3280067283431	235.026751974522	2.37296122998904	0.00178298296249882	18705.75	4.27199834230128	0.00166267249613192	FALSE
TYMP	ENSG00000025708	TYMP	22	50525752	50530056	0.550290360046458	TYMP	0.181900793363794	8046	243	216.280043309551	0.00523384176595371	79.5626576955425	521.625452629109	2.71819055668713	0.00395720609262497	36674.84	4.56438006943249	0.00325986649923359	FALSE
TYMS	ENSG00000176890	TYMS	18	657604	673578	0.457652582159624	TYMS	0.163051370218186	7561	144	193.868079189423	0.00469148625282347	87.8889823380992	586.002669729577	2.76864007645407	0.00444559084159034	44062.33	4.64407731501122	0.00391650825048386	FALSE
TYROBP	ENSG00000011600	TYROBP	19	35904401	35908295	0.46392811296534	TYROBP	0.282555493860878	9811	79	335.958482200584	0.00812998512882294	93.3557611438183	1727.28287451473	3.23761482656101	0.0131036824991293	133294.8	5.12481646550118	0.011847993148492	FALSE
TYSND1	ENSG00000156521	TYSND1	10	70137981	70146676	0.390064397424103	TYSND1	0.0855534056746951	4808	67	101.722999347212	0.00246163295695073	94.3650126156434	189.565554677297	2.28004440330401	0.00143810077545087	15698.92	4.19589743943808	0.00139540849754623	FALSE
TYW1	ENSG00000198874	TYW1	7	66995173	67239519	0.442280854686164	TYW1	0.155492331923424	7357	394	184.880382656951	0.00447398961849904	66.8629100084104	364.403627622462	2.56277285458903	0.00276447448669183	23446.76	4.37010136022358	0.00208408018793184	FALSE
TYW1B	ENSG00000277149	TYW1B	7	72558744	72828198	0.493826427418307	TYW1B	0.0727584208107671	4149	265	86.5097623440021	0.00209348213728036	77.7123633305299	152.980238043165	2.18746498668371	0.00116055366352315	8568.5	3.93295548311623	0.000761616576887126	FALSE
TYW3	ENSG00000162623	TYW3	1	74733152	74766678	0.339756017538104	TYW3	0.0992411847025719	5421	282	117.997768611358	0.00285547219335236	76.282590412111	169.307276003143	2.23123320263385	0.00128441543783668	11142.85	4.04703525770425	0.000990439315372202	FALSE
TYW5	ENSG00000162971	TYW5	2	199929975	199955736	0.342830525580312	TYW5	0.152247009039139	7268	139	181.021693747537	0.00438061176048275	88.309503784693	160.214246404209	2.20740341750226	0.00121543300619352	13697.72	4.136679988842	0.00121753056165704	FALSE
U2AF1	ENSG00000160201	U2AF1	21	43092956	43107587	0.502665390924002	U2AF1	1.16938027686795	12841	892	1390.393149196	0.0336466445262476	24.9789739276703	3510.04895241623	3.5454368846109	0.0266282771093794	268469.38	5.4288963775136	0.0238630717388818	FALSE
U2AF1L4	ENSG00000161265	U2AF1L4	19	35742464	35745445	0.530516431924883	U2AF1L4	0.293053645323055	9938	546	348.440784289113	0.0084320490317448	54.0790580319596	637.647092472663	2.80526093933176	0.0048373808190521	42544.89	4.62885761291573	0.00378162963013822	FALSE
U2AF2	ENSG00000063244	U2AF2	19	55654146	55674715	0.575984443364123	U2AF2	0.0379161359537095	2024	63	45.0822856489606	0.0010909631139498	94.7014297729184	61.7294417551803	1.7974714226605	0.000468297936338673	4163.79	3.61959310798999	0.000370101124663225	FALSE
U2SURP	ENSG00000163714	U2SURP	3	142964497	143060546	0.419323269130661	U2SURP	0.501008871299551	11560	748	595.699547975167	0.0144155564537678	37.0899915895711	815.825905752321	2.91212950300989	0.0061890983817844	66290.47	4.821457649517	0.00589227062398771	FALSE
UACA	ENSG00000137831	UACA	15	70654554	70763593	0.470001834189288	UACA	0.265241127574679	9610	206	315.371700686293	0.00763179789311092	82.6745164003364	503.696351063005	2.7030301648111	0.00382119058648914	46834.73	4.67057729370243	0.00416293478929017	FALSE
UAP1	ENSG00000117143	UAP1	1	162561506	162599842	0.395336098286251	UAP1	0.791804345184393	12372	714	941.455366424243	0.022782630991617	39.9495374264087	2854.41341383616	3.45566899536638	0.0216544305788205	252544.39	5.40233944524657	0.0224475688654779	FALSE
UAP1L1	ENSG00000197355	UAP1L1	9	137077501	137084539	0	UAP1L1	0.0594544381774224	3436	44	70.6913269929553	0.00171068589614103	96.2994112699748	76.9284341234736	1.89169594971067	0.000583602020712669	7464.38	3.8730519189201	0.000663476167845565	FALSE
UBA1	ENSG00000130985	UBA1	X	47190861	47215128	0.446513927806165	UBA1	0.530702912537873	11678	713	631.005763007531	0.0152699447736816	40.0336417157275	1364.06918969701	3.13515466452116	0.0103482352730764	86599.52	4.93752049978239	0.00769745346122054	FALSE
UBA2	ENSG00000126261	UBA2	19	34428352	34471251	0.440932400932401	UBA2	0.256234019366935	9495	496	304.662249027285	0.00737263586167397	58.2842724978974	602.952588701642	2.78100284710883	0.00457417797683783	41762.45	4.62079636772587	0.00371208195266613	FALSE
UBA3	ENSG00000144744	UBA3	3	69054730	69080408	0.381362202577982	UBA3	0.715421272840543	12211	711	850.635893407406	0.0205848565517576	40.201850294365	2171.42466995642	3.33694472597711	0.0164730744834598	153003.69	5.18470474330062	0.0135998303820854	FALSE
UBA5	ENSG00000081307	UBA5	3	132654446	132678097	0.389607644173854	UBA5	0.297351870014434	9990	523	353.551373447163	0.00855572209272042	56.013456686291	701.927813552614	2.84691072788547	0.00532503352045656	53329.69	4.72697720268258	0.00474024344333916	FALSE
UBA52	ENSG00000221983	UBA52	19	18571730	18577550	0.577735784229514	UBA52	1.13584829371326	12808	1040	1350.52362122506	0.032681826887551	12.5315391084945	1788.30160312086	3.25268355103756	0.013566588753775	194224.73	5.28830676242484	0.0172637887622602	FALSE
UBA6	ENSG00000033178	UBA6	4	67612652	67701179	0.350713898427616	UBA6	0.592620651978039	11906	695	704.625955201888	0.0170515073757053	41.5475189234651	1007.15343956324	3.00352663616135	0.00764056605589311	106474.8	5.02725091180547	0.00946408037588159	FALSE
UBA7	ENSG00000182179	UBA7	3	49805207	49813946	0.404118993135011	UBA7	0.159325258783849	7462	225	189.437732693997	0.00458427463879479	81.0765349032801	450.629659926935	2.6547824556613	0.00341861085725876	36549.91	4.56289819396307	0.00324876201665782	FALSE
UBAC1	ENSG00000130560	UBAC1	9	135932969	135961380	0.536463466141067	UBAC1	0.0750806499719655	4286	61	89.270892816667	0.00216029976764488	94.8696383515559	199.608103773037	2.30234847281614	0.00151428654488916	13859.57	4.14178109050411	0.0012319167019347	FALSE
UBAC2	ENSG00000134882	UBAC2	13	99200774	99386434	0.445634785980901	UBAC2	0.297264542965082	9989	510	353.447541585483	0.0085532094266141	57.1068124474348	753.554998776337	2.87769090056562	0.00571669272896082	53480.38	4.72820260499706	0.00475363761991279	FALSE
UBALD1	ENSG00000153443	UBALD1	16	4608883	4615027	0.46753458096013	UBALD1	0.01306763180165	416	28	15.5374142121619	0.000375995705355698	97.6450798990748	13.4338441039984	1.1593820102912	0.000101913143746679	716.86	2.85603975461008	6.37185574263063e-05	FALSE
UBAP1	ENSG00000165006	UBAP1	9	34179005	34252523	0.428025408397829	UBAP1	0.540537579230182	11717	664	642.699181704687	0.015552918191975	44.1547518923465	1625.7900186265	3.21133149907265	0.0123337274563788	105990.76	5.02527210370222	0.0094210561723598	FALSE
UBAP2	ENSG00000137073	UBAP2	9	33921693	34048949	0.432628460516907	UBAP2	0.135099031988632	6700	366	160.632749034484	0.00388721205161472	69.2178301093356	279.615152376701	2.44811111792513	0.00212124385226672	16769.4	4.22454342132529	0.00149055879377382	FALSE
